Date,Close
2013-03-07,59.25
2013-03-06,59.08
2013-03-05,58.93
2013-03-04,58.35
2013-03-01,58.10
2013-02-28,58.22
2013-02-27,58.28
2013-02-26,57.55
2013-02-25,57.09
2013-02-22,58.49
2013-02-21,57.66
2013-02-20,58.54
2013-02-19,59.12
2013-02-15,58.43
2013-02-14,58.58
2013-02-13,58.90
2013-02-12,58.76
2013-02-11,58.47
2013-02-08,58.53
2013-02-07,58.16
2013-02-06,58.64
2013-02-05,58.65
2013-02-04,58.38
2013-02-01,59.45
2013-01-31,58.98
2013-01-30,59.20
2013-01-29,59.14
2013-01-28,58.74
2013-01-25,59.03
2013-01-24,58.40
2013-01-23,58.12
2013-01-22,58.18
2013-01-18,58.15
2013-01-17,58.21
2013-01-16,57.74
2013-01-15,58.02
2013-01-14,58.11
2013-01-11,58.04
2013-01-10,57.92
2013-01-09,57.19
2013-01-08,56.90
2013-01-07,57.22
2013-01-04,57.47
2013-01-03,57.18
2013-01-02,57.74
2012-12-31,56.86
2012-12-28,56.01
2012-12-27,56.61
2012-12-26,56.35
2012-12-24,56.36
2012-12-21,56.51
2012-12-20,56.86
2012-12-19,56.48
2012-12-18,56.28
2012-12-17,56.31
2012-12-14,56.08
2012-12-13,55.88
2012-12-12,56.05
2012-12-11,55.87
2012-12-10,55.55
2012-12-07,55.49
2012-12-06,55.47
2012-12-05,55.36
2012-12-04,55.28
2012-12-03,55.14
2012-11-30,55.07
2012-11-29,55.00
2012-11-28,54.53
2012-11-27,54.14
2012-11-26,54.41
2012-11-23,54.54
2012-11-21,53.39
2012-11-20,53.30
2012-11-19,53.22
2012-11-16,52.09
2012-11-15,52.12
2012-11-14,51.95
2012-11-13,52.50
2012-11-12,52.76
2012-11-09,52.80
2012-11-08,52.78
2012-11-07,53.26
2012-11-06,54.07
2012-11-05,53.56
2012-11-02,53.69
2012-11-01,54.21
2012-10-31,53.58
2012-10-26,53.62
2012-10-25,53.70
2012-10-24,53.38
2012-10-23,53.35
2012-10-22,54.52
2012-10-19,54.14
2012-10-18,54.88
2012-10-17,55.09
2012-10-16,54.58
2012-10-15,53.69
2012-10-12,53.17
2012-10-11,53.23
2012-10-10,52.89
2012-10-09,53.04
2012-10-08,53.82
2012-10-05,54.14
2012-10-04,54.07
2012-10-03,53.42
2012-10-02,53.64
2012-10-01,53.43
2012-09-28,53.00
2012-09-27,54.07
2012-09-26,53.43
2012-09-25,53.97
2012-09-24,54.35
2012-09-21,54.54
2012-09-20,54.51
2012-09-19,54.86
2012-09-18,54.63
2012-09-17,54.86
2012-09-14,55.15
2012-09-13,54.61
2012-09-12,53.79
2012-09-11,53.44
2012-09-10,52.84
2012-09-07,53.26
2012-09-06,52.47
2012-09-05,51.20
2012-09-04,51.34
2012-08-31,51.60
2012-08-30,51.15
2012-08-29,51.92
2012-08-28,52.08
2012-08-27,52.13
2012-08-24,52.10
2012-08-23,52.18
2012-08-22,52.48
2012-08-21,52.54
2012-08-20,52.24
2012-08-17,52.30
2012-08-16,52.23
2012-08-15,51.59
2012-08-14,51.74
2012-08-13,51.62
2012-08-10,51.87
2012-08-09,51.78
2012-08-08,51.75
2012-08-07,51.78
2012-08-06,51.35
2012-08-03,50.99
2012-08-02,49.31
2012-08-01,50.01
2012-07-31,50.00
2012-07-30,50.31
2012-07-27,50.37
2012-07-26,49.33
2012-07-25,47.87
2012-07-24,47.62
2012-07-23,48.14
2012-07-20,49.15
2012-07-19,50.33
2012-07-18,49.87
2012-07-17,49.48
2012-07-16,49.34
2012-07-13,49.35
2012-07-12,48.66
2012-07-11,49.15
2012-07-10,49.00
2012-07-09,49.33
2012-07-06,49.44
2012-07-05,49.91
2012-07-03,50.75
2012-07-02,50.29
2012-06-29,49.96
2012-06-28,48.22
2012-06-27,48.12
2012-06-26,47.67
2012-06-25,47.36
2012-06-22,48.44
2012-06-21,48.03
2012-06-20,50.47
2012-06-19,50.18
2012-06-18,49.36
2012-06-15,49.50
2012-06-14,48.81
2012-06-13,48.45
2012-06-12,48.84
2012-06-11,48.04
2012-06-08,48.51
2012-06-07,48.67
2012-06-06,48.60
2012-06-05,47.28
2012-06-04,46.94
2012-06-01,46.55
2012-05-31,47.76
2012-05-30,47.56
2012-05-29,48.71
2012-05-25,48.10
2012-05-24,48.27
2012-05-23,48.59
2012-05-22,48.99
2012-05-21,49.17
2012-05-18,48.11
2012-05-17,48.46
2012-05-16,49.06
2012-05-15,49.55
2012-05-14,50.18
2012-05-11,51.16
2012-05-10,51.48
2012-05-09,51.24
2012-05-08,51.84
2012-05-07,52.65
2012-05-04,52.27
2012-05-03,53.08
2012-05-02,53.55
2012-05-01,53.97
2012-04-30,53.75
2012-04-27,54.06
2012-04-26,53.84
2012-04-25,53.52
2012-04-24,52.80
2012-04-23,52.38
2012-04-20,53.45
2012-04-19,52.94
2012-04-18,53.26
2012-04-17,53.54
2012-04-16,52.70
2012-04-13,52.32
2012-04-12,53.34
2012-04-11,52.38
2012-04-10,51.66
2012-04-09,52.79
2012-04-05,53.02
2012-04-04,53.34
2012-04-03,54.56
2012-04-02,55.53
2012-03-30,54.89
2012-03-29,54.40
2012-03-28,54.75
2012-03-27,55.13
2012-03-26,55.48
2012-03-23,54.78
2012-03-22,54.40
2012-03-21,54.78
2012-03-20,55.14
2012-03-19,55.80
2012-03-16,55.51
2012-03-15,55.13
2012-03-14,54.61
2012-03-13,55.10
2012-03-12,54.22
2012-03-09,54.36
2012-03-08,54.54
2012-03-07,53.39
2012-03-06,52.74
2012-03-05,54.48
2012-03-02,54.77
2012-03-01,55.28
2012-02-29,54.66
2012-02-28,55.38
2012-02-27,54.87
2012-02-24,55.15
2012-02-23,54.82
2012-02-22,54.37
2012-02-21,54.53
2012-02-17,54.52
2012-02-16,54.28
2012-02-15,53.54
2012-02-14,53.48
2012-02-13,53.88
2012-02-10,53.27
2012-02-09,54.30
2012-02-08,54.16
2012-02-07,53.97
2012-02-06,53.64
2012-02-03,53.90
2012-02-02,53.07
2012-02-01,52.96
2012-01-31,52.14
2012-01-30,51.87
2012-01-27,52.49
2012-01-26,52.40
2012-01-25,52.38
2012-01-24,51.84
2012-01-23,52.13
2012-01-20,51.93
2012-01-19,51.66
2012-01-18,51.03
2012-01-17,50.19
2012-01-13,49.60
2012-01-12,50.14
2012-01-11,49.93
2012-01-10,50.09
2012-01-09,49.34
2012-01-06,49.15
2012-01-05,49.83
2012-01-04,50.58
2012-01-03,50.88
2011-12-30,49.53
2011-12-29,49.29
2011-12-28,48.40
2011-12-27,49.29
2011-12-23,49.51
2011-12-22,49.17
2011-12-21,48.73
2011-12-20,48.99
2011-12-19,47.89
2011-12-16,48.34
2011-12-15,48.54
2011-12-14,48.30
2011-12-13,48.88
2011-12-12,49.55
2011-12-09,51.04
2011-12-08,49.80
2011-12-07,51.49
2011-12-06,51.13
2011-12-05,51.37
2011-12-02,50.79
2011-12-01,50.80
2011-11-30,51.24
2011-11-29,48.75
2011-11-28,48.43
2011-11-25,46.45
2011-11-23,46.69
2011-11-22,48.01
2011-11-21,48.15
2011-11-18,49.40
2011-11-17,49.23
2011-11-16,49.77
2011-11-15,50.74
2011-11-14,50.88
2011-11-11,51.80
2011-11-10,50.54
2011-11-09,49.95
2011-11-08,52.65
2011-11-07,52.02
2011-11-04,51.80
2011-11-03,52.46
2011-11-02,51.17
2011-11-01,50.74
2011-10-31,52.38
2011-10-28,55.25
2011-10-27,55.57
2011-10-26,52.66
2011-10-25,51.95
2011-10-24,52.86
2011-10-21,52.08
2011-10-20,50.85
2011-10-19,50.72
2011-10-18,51.65
2011-10-17,50.92
2011-10-14,52.12
2011-10-13,51.52
2011-10-12,51.50
2011-10-11,50.76
2011-10-10,50.85
2011-10-07,48.98
2011-10-06,49.32
2011-10-05,48.03
2011-10-04,47.30
2011-10-03,46.52
2011-09-30,47.78
2011-09-29,49.46
2011-09-28,48.51
2011-09-27,49.35
2011-09-26,48.16
2011-09-23,47.19
2011-09-22,46.66
2011-09-21,48.22
2011-09-20,49.70
2011-09-19,49.50
2011-09-16,50.90
2011-09-15,50.88
2011-09-14,49.80
2011-09-13,49.06
2011-09-12,48.54
2011-09-09,48.75
2011-09-08,50.50
2011-09-07,51.52
2011-09-06,50.03
2011-09-02,51.73
2011-09-01,52.91
2011-08-31,53.57
2011-08-30,52.61
2011-08-29,52.92
2011-08-26,51.69
2011-08-25,50.89
2011-08-24,52.15
2011-08-23,52.13
2011-08-22,50.49
2011-08-19,50.17
2011-08-18,51.04
2011-08-17,53.65
2011-08-16,53.34
2011-08-15,54.13
2011-08-12,52.90
2011-08-11,52.30
2011-08-10,49.91
2011-08-09,53.08
2011-08-08,49.73
2011-08-05,53.74
2011-08-04,52.81
2011-08-03,56.77
2011-08-02,56.44
2011-08-01,57.97
2011-07-29,58.71
2011-07-28,58.56
2011-07-27,58.70
2011-07-26,60.16
2011-07-25,59.80
2011-07-22,60.18
