Date,Open,High,Low,Close,Volume,Adj Close
2013-08-20,102.89,103.36,102.85,103.26,10050100,98.47
2013-08-19,102.93,103.01,102.21,102.47,9022000,97.72
2013-08-16,103.96,103.97,102.67,103.37,10175900,98.58
2013-08-15,104.10,104.63,103.69,103.73,11846300,98.92
2013-08-14,104.94,105.36,104.87,105.15,6431600,100.27
2013-08-13,105.33,105.36,104.80,104.99,11485600,100.12
2013-08-12,107.61,107.63,106.47,106.53,7562800,101.59
2013-08-09,106.60,107.27,106.48,107.26,3623400,102.29
2013-08-08,106.98,107.60,106.79,107.09,5510900,102.12
2013-08-07,106.17,106.94,106.17,106.80,7183400,101.85
2013-08-06,105.53,106.01,105.34,106.01,4589000,101.09
2013-08-05,106.19,106.25,105.54,105.70,6611800,100.80
2013-08-02,106.01,106.61,105.98,106.52,9568400,101.58
2013-08-01,106.49,106.49,105.00,105.36,13568600,100.47
2013-07-31,106.06,107.92,105.85,107.70,10483100,102.45
2013-07-30,107.71,107.76,107.05,107.31,3635400,102.08
2013-07-29,107.65,107.82,107.07,107.35,6397800,102.12
2013-07-26,108.04,108.28,107.64,108.14,6795500,102.87
2013-07-25,106.97,107.60,106.81,107.48,6443400,102.24
2013-07-24,107.65,107.89,106.79,107.52,8853100,102.28
2013-07-23,108.67,109.00,108.32,108.90,5015500,103.59
2013-07-22,109.36,109.69,109.13,109.36,3972600,104.03
2013-07-19,108.31,109.21,108.25,109.20,8523800,103.88
2013-07-18,108.61,108.67,107.48,107.50,9066400,102.26
2013-07-17,109.19,109.36,108.66,108.86,5932000,103.55
2013-07-16,108.43,108.76,108.27,108.66,3650200,103.36
2013-07-15,107.80,108.32,107.70,108.29,4574800,103.01
2013-07-12,108.34,108.47,107.34,107.72,4730800,102.47
2013-07-11,107.45,107.87,106.94,107.81,10035500,102.55
2013-07-10,107.39,107.39,106.30,106.56,10792200,101.36
2013-07-09,107.49,107.62,107.07,107.40,4700400,102.16
2013-07-08,107.07,107.56,106.95,107.29,8044200,102.06
2013-07-05,107.28,107.50,106.17,106.26,14511900,101.08
2013-07-03,110.31,110.65,110.01,110.01,3839000,104.65
2013-07-02,110.50,110.80,110.24,110.34,5333900,104.96
2013-07-01,109.73,110.50,109.43,110.41,5500400,105.03
2013-06-28,109.01,110.48,108.72,110.44,12017000,104.82
2013-06-27,109.54,109.97,108.95,109.69,12026000,104.10
2013-06-26,109.00,109.05,108.04,108.58,13582200,103.05
2013-06-25,108.90,109.02,107.86,107.88,11078000,102.39
2013-06-24,107.83,109.39,107.76,108.85,24588900,103.31
2013-06-21,110.15,110.41,108.37,108.40,19781000,102.88
2013-06-20,110.75,111.21,109.28,110.27,27898500,104.65
2013-06-19,113.74,113.79,111.62,112.11,17138200,106.40
2013-06-18,112.85,113.68,112.72,113.28,5192700,107.51
2013-06-17,114.02,114.08,113.00,113.22,5982100,107.45
2013-06-14,114.10,114.66,113.82,113.82,6679100,108.02
2013-06-13,113.07,114.17,112.89,114.09,12506300,108.28
2013-06-12,113.00,113.83,112.27,112.33,10193200,106.61
2013-06-11,112.27,113.96,112.12,113.96,12841200,108.16
2013-06-10,112.70,113.12,112.38,112.62,7892600,106.88
2013-06-07,114.22,114.83,113.16,113.16,10459300,107.40
