Date,Close
2012-11-12,36.55
2012-11-09,36.46
2012-11-08,36.52
2012-11-07,37.28
2012-11-06,38.11
2012-11-05,37.79
2012-11-02,37.46
2012-11-01,37.75
2012-10-31,36.79
2012-10-26,36.93
2012-10-25,37.53
2012-10-24,37.20
2012-10-23,36.98
2012-10-22,37.67
2012-10-19,37.13
2012-10-18,37.45
2012-10-17,37.35
2012-10-16,36.85
2012-10-15,36.65
2012-10-12,36.38
2012-10-11,36.09
2012-10-10,35.26
2012-10-09,35.02
2012-10-08,34.99
2012-10-05,35.37
2012-10-04,35.15
2012-10-03,34.91
2012-10-02,34.92
2012-10-01,34.94
2012-09-28,34.60
2012-09-27,34.74
2012-09-26,33.88
2012-09-25,34.20
2012-09-24,34.65
2012-09-21,34.74
2012-09-20,34.52
2012-09-19,35.08
2012-09-18,34.52
2012-09-17,34.74
2012-09-14,35.19
2012-09-13,34.58
2012-09-12,33.78
2012-09-11,33.40
2012-09-10,33.06
2012-09-07,33.66
2012-09-06,32.73
2012-09-05,32.17
2012-09-04,32.46
2012-08-31,33.07
2012-08-30,32.95
2012-08-29,33.50
2012-08-28,33.61
2012-08-27,33.51
2012-08-24,34.01
2012-08-23,34.20
2012-08-22,34.28
2012-08-21,34.29
2012-08-20,34.46
2012-08-17,34.50
2012-08-16,34.62
2012-08-15,34.93
2012-08-14,35.20
2012-08-13,34.92
2012-08-10,35.23
2012-08-09,35.29
2012-08-08,35.25
2012-08-07,35.19
2012-08-06,34.99
2012-08-03,34.80
2012-08-02,33.96
2012-08-01,34.30
2012-07-31,34.21
2012-07-30,34.06
2012-07-27,34.12
2012-07-26,33.24
2012-07-25,32.68
2012-07-24,32.48
2012-07-23,32.60
2012-07-20,33.26
2012-07-19,33.71
2012-07-18,32.97
2012-07-17,33.19
2012-07-16,32.46
2012-07-13,32.58
2012-07-12,32.09
2012-07-11,32.69
2012-07-10,32.43
2012-07-09,33.05
2012-07-06,33.45
2012-07-05,34.09
2012-07-03,34.20
2012-07-02,33.65
2012-06-29,33.67
2012-06-28,32.49
2012-06-27,32.63
2012-06-26,32.19
2012-06-25,31.83
2012-06-22,32.53
2012-06-21,32.52
2012-06-20,33.94
2012-06-19,34.90
2012-06-18,34.57
2012-06-15,34.46
2012-06-14,33.74
2012-06-13,33.67
2012-06-12,33.52
2012-06-11,32.79
2012-06-08,32.81
2012-06-07,33.77
2012-06-06,33.49
2012-06-05,32.62
2012-06-04,32.59
2012-06-01,32.69
2012-05-31,33.49
2012-05-30,33.29
2012-05-29,33.88
2012-05-25,32.58
2012-05-24,32.74
2012-05-23,33.25
2012-05-22,33.63
2012-05-21,33.86
2012-05-18,33.00
2012-05-17,33.19
2012-05-16,33.93
2012-05-15,34.72
2012-05-14,34.74
2012-05-11,35.33
2012-05-10,35.81
2012-05-09,35.93
2012-05-08,36.43
2012-05-07,37.18
2012-05-04,37.37
2012-05-03,37.92
2012-05-02,38.31
2012-05-01,38.35
2012-04-30,37.93
2012-04-27,37.87
2012-04-26,37.74
2012-04-25,37.53
2012-04-24,37.19
2012-04-23,37.00
2012-04-20,38.00
2012-04-19,37.77
2012-04-18,37.54
2012-04-17,37.50
2012-04-16,37.08
2012-04-13,37.42
2012-04-12,37.45
2012-04-11,36.17
2012-04-10,35.75
2012-04-09,36.35
2012-04-05,37.00
2012-04-04,36.63
2012-04-03,37.20
2012-04-02,37.09
2012-03-30,36.67
2012-03-29,36.30
2012-03-28,36.70
2012-03-27,37.25
2012-03-26,37.31
2012-03-23,36.92
2012-03-22,36.89
2012-03-21,37.42
2012-03-20,37.27
2012-03-19,37.97
2012-03-16,38.76
2012-03-15,38.86
2012-03-14,38.67
2012-03-13,39.96
2012-03-12,38.83
2012-03-09,39.03
2012-03-08,38.81
2012-03-07,37.92
2012-03-06,37.75
2012-03-05,39.17
2012-03-02,40.27
2012-03-01,40.32
2012-02-29,40.29
2012-02-28,40.29
2012-02-27,39.71
2012-02-24,40.16
2012-02-23,40.14
2012-02-22,40.32
2012-02-21,39.93
2012-02-17,40.26
2012-02-16,40.31
2012-02-15,39.81
2012-02-14,39.39
2012-02-13,39.42
2012-02-10,38.93
2012-02-09,40.09
2012-02-08,40.40
2012-02-07,39.72
2012-02-06,39.87
2012-02-03,40.49
2012-02-02,39.93
2012-02-01,39.42
2012-01-31,38.83
2012-01-30,38.47
2012-01-27,39.60
2012-01-26,39.18
2012-01-25,39.41
2012-01-24,38.97
2012-01-23,38.83
2012-01-20,38.67
2012-01-19,38.60
2012-01-18,38.32
2012-01-17,37.62
2012-01-13,36.74
2012-01-12,36.84
2012-01-11,36.74
2012-01-10,36.73
2012-01-09,35.92
2012-01-06,35.17
2012-01-05,35.69
2012-01-04,35.45
2012-01-03,35.98
2011-12-30,34.87
2011-12-29,34.85
2011-12-28,34.53
2011-12-27,35.18
2011-12-23,35.31
2011-12-22,35.31
2011-12-21,34.76
2011-12-20,35.04
2011-12-19,33.61
2011-12-16,34.53
2011-12-15,34.09
2011-12-14,34.38
2011-12-13,34.74
2011-12-12,34.94
2011-12-09,36.30
2011-12-08,35.70
2011-12-07,36.82
2011-12-06,36.56
2011-12-05,36.87
2011-12-02,36.40
2011-12-01,36.62
2011-11-30,36.22
2011-11-29,34.29
2011-11-28,34.61
2011-11-25,33.33
2011-11-23,33.38
2011-11-22,34.32
2011-11-21,34.24
2011-11-18,35.32
2011-11-17,35.28
2011-11-16,36.19
2011-11-15,37.79
2011-11-14,37.31
2011-11-11,37.80
2011-11-10,36.99
2011-11-09,36.84
2011-11-08,38.95
2011-11-07,38.21
2011-11-04,37.72
2011-11-03,38.07
2011-11-02,37.44
2011-11-01,35.51
2011-10-31,36.06
2011-10-28,37.79
2011-10-27,38.21
2011-10-26,36.13
2011-10-25,34.73
2011-10-24,35.28
2011-10-21,33.46
2011-10-20,32.57
2011-10-19,33.12
2011-10-18,34.14
2011-10-17,33.57
2011-10-14,34.67
2011-10-13,34.31
2011-10-12,34.72
2011-10-11,33.40
2011-10-10,32.69
2011-10-07,31.04
2011-10-06,31.44
2011-10-05,31.00
2011-10-04,29.79
2011-10-03,29.75
2011-09-30,30.83
2011-09-29,32.91
2011-09-28,32.49
2011-09-27,33.76
2011-09-26,32.13
2011-09-23,32.27
2011-09-22,31.53
2011-09-21,33.67
2011-09-20,35.22
2011-09-19,35.41
2011-09-16,36.62
2011-09-15,36.36
2011-09-14,35.97
2011-09-13,35.88
2011-09-12,35.79
2011-09-09,35.95
2011-09-08,36.95
2011-09-07,37.85
2011-09-06,37.17
2011-09-02,37.12
2011-09-01,38.09
2011-08-31,38.63
2011-08-30,37.94
2011-08-29,37.97
2011-08-26,36.96
2011-08-25,36.63
2011-08-24,36.88
2011-08-23,37.31
2011-08-22,35.67
2011-08-19,35.88
2011-08-18,36.20
2011-08-17,37.67
2011-08-16,37.82
2011-08-15,38.08
2011-08-12,36.71
2011-08-11,37.02
2011-08-10,35.12
2011-08-09,37.46
2011-08-08,35.99
2011-08-05,38.76
2011-08-04,39.24
2011-08-03,40.93
2011-08-02,41.15
2011-08-01,42.22
2011-07-29,42.36
2011-07-28,42.36
2011-07-27,42.06
2011-07-26,42.66
2011-07-25,42.18
2011-07-22,42.44
2011-07-21,42.18
2011-07-20,41.94
2011-07-19,41.77
2011-07-18,41.21
2011-07-15,41.33
2011-07-14,41.20
2011-07-13,41.50
2011-07-12,40.89
2011-07-11,41.28
2011-07-08,42.27
2011-07-07,42.80
2011-07-06,42.42
2011-07-05,42.97
2011-07-01,43.30
2011-06-30,42.95
2011-06-29,42.45
2011-06-28,42.60
2011-06-27,42.35
2011-06-24,41.64
2011-06-23,41.27
2011-06-22,41.11
2011-06-21,41.90
2011-06-20,41.95
2011-06-17,42.08
2011-06-16,42.08
2011-06-15,42.34
2011-06-14,43.13
2011-06-13,42.62
2011-06-10,42.32
2011-06-09,43.39
2011-06-08,43.32
2011-06-07,43.55
2011-06-06,43.28
2011-06-03,43.71
2011-06-02,44.59
2011-06-01,44.48
2011-05-31,45.37
2011-05-27,44.18
2011-05-26,43.73
2011-05-25,43.49
2011-05-24,43.28
2011-05-23,42.94
2011-05-20,44.02
2011-05-19,44.12
2011-05-18,44.14
2011-05-17,43.15
2011-05-16,43.10
2011-05-13,43.20
2011-05-12,43.71
2011-05-11,43.63
2011-05-10,44.29
2011-05-09,43.86
2011-05-06,43.78
2011-05-05,43.35
2011-05-04,43.71
2011-05-03,44.51
2011-05-02,45.07
2011-04-29,45.21
2011-04-28,45.22
